appid,title,publisher_group,language,recommendationid,voted_up,cl_sentiment,cl_theme,cl_pc_specific,cl_lang_group,cl_summary
397540,Borderlands 3,take_two,russian,221808574,True,positive,other,not_mentioned,russian,Masks are cool
397540,Borderlands 3,take_two,spanish,202882306,True,mixed,other,not_mentioned,spanish,Movie better but game is decent
397540,Borderlands 3,take_two,schinese,212661589,True,positive,gameplay,not_mentioned,chinese,Fun game
397540,Borderlands 3,take_two,schinese,216225471,True,positive,gameplay,not_mentioned,chinese,Fun to play
397540,Borderlands 3,take_two,schinese,209181934,False,mixed,gameplay,not_mentioned,chinese,"Janky gameplay with poor map guidance, fans of similar games may enjoy"
397540,Borderlands 3,take_two,english,221859843,True,positive,gameplay,yes_positive,english,"Fun looter shooter with weak story, runs well on modest PC."
397540,Borderlands 3,take_two,italian,216291593,True,negative,other,not_mentioned,spanish,"Spam review with repetitive text, no meaningful game feedback."
397540,Borderlands 3,take_two,english,206666211,True,positive,gameplay,not_mentioned,english,Highly engaging game perfect for leisure time
397540,Borderlands 3,take_two,english,206775628,True,positive,gameplay,not_mentioned,english,"Early positive impression, loves freedom but adjusting to new UI versus BL2"
397540,Borderlands 3,take_two,schinese,203165936,True,negative,other,not_mentioned,english,Invalid or empty review content provided
397540,Borderlands 3,take_two,english,218398847,True,positive,story,not_mentioned,english,Better than BL4 despite weak writing; villains motivate gameplay.
397540,Borderlands 3,take_two,tchinese,203861877,False,positive,other,not_mentioned,english,Short positive expression of enjoyment
397540,Borderlands 3,take_two,russian,207013299,False,negative,other,not_mentioned,russian,Game criticized as boring and cringe.
397540,Borderlands 3,take_two,english,219249707,False,mixed,other,not_mentioned,english,Game has sad emotional tone or narrative themes
397540,Borderlands 3,take_two,english,205122838,True,negative,other,not_mentioned,english,Reviewer dismisses game as trash without elaboration.
397540,Borderlands 3,take_two,english,207999582,True,positive,gameplay,not_mentioned,english,Fun looting chaos despite flawed story and juvenile humor
397540,Borderlands 3,take_two,english,209589899,True,positive,gameplay,not_mentioned,english,One of the best RPG and action games ever played
397540,Borderlands 3,take_two,latam,218015053,True,positive,other,not_mentioned,spanish,"Enjoyable game, highly recommended"
397540,Borderlands 3,take_two,english,215624067,True,mixed,value,not_mentioned,english,"Good shooting mechanics marred by repetitive story, balance issues. Buy on sale."
397540,Borderlands 3,take_two,schinese,212544129,True,positive,gameplay,not_mentioned,chinese,"Comic-style painting game, very fun and enjoyable"
397540,Borderlands 3,take_two,schinese,221114590,True,positive,content_volume,not_mentioned,chinese,"Got enough playtime from base game, looking forward to sequel"
397540,Borderlands 3,take_two,russian,214932693,True,negative,other,not_mentioned,russian,Unclear or incomplete review text
397540,Borderlands 3,take_two,english,202874873,True,positive,graphics,not_mentioned,english,"Loves art style, animation, and weapon design; feels nostalgic"
397540,Borderlands 3,take_two,english,217719092,True,positive,other,not_mentioned,english,Short positive review praising the game and developer.
397540,Borderlands 3,take_two,english,218462400,True,positive,gameplay,not_mentioned,english,Praises the quality of gunplay mechanics.
502500,Ace Combat 7,bandai_namco,schinese,214242301,True,positive,other,not_mentioned,chinese,Good is good
502500,Ace Combat 7,bandai_namco,turkish,214377589,True,positive,gameplay,not_mentioned,turkish,"Excellent game with great graphics, physics, and controls. Highly recommended."
502500,Ace Combat 7,bandai_namco,english,213922598,True,positive,other,not_mentioned,english,User expressed approval with minimal detail provided.
502500,Ace Combat 7,bandai_namco,english,213852754,False,negative,port_quality,yes_negative,english,"PC port lacks widescreen support, limiting display compatibility."
502500,Ace Combat 7,bandai_namco,english,213471309,True,positive,gameplay,yes_positive,english,"Excellent combat, campaign, visuals, especially with VR mod enhancement."
502500,Ace Combat 7,bandai_namco,brazilian,221833020,True,positive,gameplay,yes_positive,portuguese,"Fantastic game with excellent gameplay, controls, graphics and optimization."
502500,Ace Combat 7,bandai_namco,schinese,215643627,False,negative,port_quality,not_mentioned,chinese,Poor localization ruins otherwise playable Ace Combat experience.
502500,Ace Combat 7,bandai_namco,english,216892522,True,positive,value,not_mentioned,english,"Great value at sale price, replayed campaign multiple times enjoyably"
502500,Ace Combat 7,bandai_namco,english,215799606,True,positive,console_comparison,not_mentioned,english,Nostalgic remake captures PS2 experience; story underwhelming but enjoyable.
502500,Ace Combat 7,bandai_namco,russian,214818428,True,positive,gameplay,not_mentioned,russian,"Air battles, support mechanics, and base destruction present. Perfect score."
502500,Ace Combat 7,bandai_namco,brazilian,206682497,True,positive,console_comparison,not_mentioned,portuguese,"Better than predecessor, recalls PS2 golden era games favorably."
502500,Ace Combat 7,bandai_namco,english,216709681,True,positive,gameplay,not_mentioned,english,"Loves Russian jets, bombing, and graphics; dislikes AA and dogfights."
502500,Ace Combat 7,bandai_namco,english,206718751,True,positive,gameplay,not_mentioned,english,Highly recommends game as excellent controller experience
502500,Ace Combat 7,bandai_namco,russian,214877129,True,mixed,other,not_mentioned,russian,"Niche game, not for everyone's taste"
502500,Ace Combat 7,bandai_namco,english,205835591,True,positive,gameplay,not_mentioned,english,Game is fun
502500,Ace Combat 7,bandai_namco,english,214278391,True,mixed,other,not_mentioned,other,Insufficient review text to analyze.
502500,Ace Combat 7,bandai_namco,english,216402287,True,mixed,gameplay,not_mentioned,english,Good flight game concept but challenging controls
502500,Ace Combat 7,bandai_namco,english,209883915,False,mixed,gameplay,not_mentioned,english,Familiar Ace Combat formula remains engaging but lacks innovation compared to predecessors.
502500,Ace Combat 7,bandai_namco,brazilian,218388349,False,mixed,multiplayer,yes_negative,portuguese,"Great game, but multiplayer has chronic lag issues affecting many players."
502500,Ace Combat 7,bandai_namco,schinese,219184942,True,positive,gameplay,not_mentioned,chinese,Excellent aerial combat experience with immersive feeling
502500,Ace Combat 7,bandai_namco,russian,216973470,True,positive,other,not_mentioned,english,User rates game 9 out of 10 with brief positive evaluation
502500,Ace Combat 7,bandai_namco,schinese,212421530,True,positive,gameplay,not_mentioned,chinese,Pure enjoyment of piloting fighter jets in combat
502500,Ace Combat 7,bandai_namco,english,205813399,True,positive,gameplay,not_mentioned,english,Excellent fighter jet gameplay with cool future tech and drones
502500,Ace Combat 7,bandai_namco,english,215503906,True,positive,story,not_mentioned,english,Excellent story with strong emotional impact.
502500,Ace Combat 7,bandai_namco,brazilian,213231432,False,negative,gameplay,not_mentioned,portuguese,Mediocre gameplay and monotonous game experience disappoints.
502500,Ace Combat 7,bandai_namco,schinese,219028732,True,positive,gameplay,not_mentioned,english,Exciting air combat gameplay experience
502500,Ace Combat 7,bandai_namco,english,203755541,False,negative,port_quality,yes_negative,english,"Game lacks ultrawide support, disappointing for PC players."
502500,Ace Combat 7,bandai_namco,english,217360157,False,negative,gameplay,not_mentioned,english,"Poor tutorial, repetitive missile alerts, useless AI, story undermined by combat noise"
502500,Ace Combat 7,bandai_namco,english,214732055,True,positive,gameplay,not_mentioned,english,Game teaches strategic mechanics for efficient combat and gameplay progression.
502500,Ace Combat 7,bandai_namco,english,203902692,True,positive,gameplay,not_mentioned,english,Cinematic flight combat with breathtaking visuals and engaging campaign
502500,Ace Combat 7,bandai_namco,koreana,215413784,True,positive,other,not_mentioned,korean,Game instills respect for air force pilots through gameplay
502500,Ace Combat 7,bandai_namco,french,215157017,True,positive,gameplay,not_mentioned,french,Campaign is excellent and engaging
502500,Ace Combat 7,bandai_namco,spanish,203986978,True,positive,gameplay,yes_positive,english,Excellent arcade flight game with solid campaign and active multiplayer community.
502500,Ace Combat 7,bandai_namco,english,214700199,True,positive,other,not_mentioned,english,Positive impression of the game overall.
502500,Ace Combat 7,bandai_namco,english,214361340,True,positive,gameplay,not_mentioned,english,Immersive world with surprising mission designs. Highly recommended on sale.
502500,Ace Combat 7,bandai_namco,finnish,218510193,True,positive,other,not_mentioned,english,"Very good game, highly recommended for players"
502500,Ace Combat 7,bandai_namco,english,213918869,True,positive,graphics,yes_positive,english,Phenomenal game with great graphics and gameplay on solid PC
502500,Ace Combat 7,bandai_namco,english,204704710,True,positive,other,not_mentioned,english,"Positive endorsement, recommends purchasing the game"
502500,Ace Combat 7,bandai_namco,english,220482909,True,positive,other,not_mentioned,english,"Uma Musume's Top Gun character inspired playing game, enjoying campaign and multiplayer."
502500,Ace Combat 7,bandai_namco,english,215630853,True,positive,gameplay,not_mentioned,english,"Enjoyed shooting down planes, game mechanics work well."
502500,Ace Combat 7,bandai_namco,english,221863168,True,positive,gameplay,yes_positive,english,"Enjoyed jet combat gameplay; joystick support great, story mediocre, mission restart frustrating."
502500,Ace Combat 7,bandai_namco,english,212184592,True,positive,other,not_mentioned,english,User praises game as excellent overall.
502500,Ace Combat 7,bandai_namco,english,205443041,True,positive,other,not_mentioned,english,Enthusiastic praise with no specific details provided.
502500,Ace Combat 7,bandai_namco,english,213629991,True,negative,other,not_mentioned,other,Incomplete or unclear review content provided.
502500,Ace Combat 7,bandai_namco,schinese,204074919,True,mixed,gameplay,not_mentioned,chinese,"Final level drilling tedious, otherwise game is decent"
502500,Ace Combat 7,bandai_namco,russian,205965445,True,positive,gameplay,not_mentioned,russian,"Great game, play on realistic controls for better experience"
502500,Ace Combat 7,bandai_namco,koreana,213500847,True,mixed,gameplay,not_mentioned,korean,"Great dogfight experience, but strict mission design frustrates with constant restarts."
502500,Ace Combat 7,bandai_namco,english,207679873,True,mixed,content_volume,yes_positive,english,Game improved significantly by community mods on PC
502500,Ace Combat 7,bandai_namco,english,219486968,True,positive,gameplay,not_mentioned,english,Early impressive experience with diverse planes and satisfying combat mechanics.
524220,NieR: Automata,square_enix,spanish,213073382,True,positive,story,not_mentioned,spanish,Excellent storytelling despite calling director a lazy jerk.
524220,NieR: Automata,square_enix,russian,218535101,True,negative,other,not_mentioned,russian,Incomplete or dismissive review expressing disappointment.
524220,NieR: Automata,square_enix,turkish,218158546,True,positive,other,not_mentioned,other,"Must play game, definitely recommend it highly"
524220,NieR: Automata,square_enix,koreana,220084013,True,negative,other,not_mentioned,other,Review text unclear or incomplete
524220,NieR: Automata,square_enix,polish,211186628,True,not_mentioned,other,not_mentioned,english,Insufficient content for analysis
524220,NieR: Automata,square_enix,koreana,213500505,True,negative,other,not_mentioned,korean,"Got deleted ending, will replay later"
524220,NieR: Automata,square_enix,ukrainian,214887378,True,positive,story,not_mentioned,russian,"Unique game with compelling story, great characters, and excellent music."
524220,NieR: Automata,square_enix,english,219401687,True,negative,other,not_mentioned,english,Unclear statement unrelated to game review content.
524220,NieR: Automata,square_enix,koreana,219050617,True,positive,story,not_mentioned,korean,"Great story experience, highly recommended for narrative lovers."
524220,NieR: Automata,square_enix,russian,211115259,True,mixed,content_volume,not_mentioned,russian,Enjoyable but lacks sufficient content volume
524220,NieR: Automata,square_enix,english,221474223,True,positive,other,not_mentioned,english,Absolute masterpiece with overwhelming positive sentiment
524220,NieR: Automata,square_enix,spanish,221646594,True,positive,other,not_mentioned,spanish,Everything is incredible
524220,NieR: Automata,square_enix,turkish,215057214,True,negative,port_quality,yes_negative,turkish,Poor keyboard/mouse controls and save system issues ruin experience.
524220,NieR: Automata,square_enix,french,207737010,True,mixed,other,not_mentioned,french,"Philosophical statement about challenge and responsibility, no game review content"
524220,NieR: Automata,square_enix,english,218205319,True,positive,other,not_mentioned,english,Positive exclamation expressing approval of the game.
524220,NieR: Automata,square_enix,english,213024791,True,positive,story,not_mentioned,english,Emotionally impactful story with highly recommended gameplay experience.
524220,NieR: Automata,square_enix,schinese,212967983,True,positive,other,not_mentioned,chinese,"Great game, no further words needed"
524220,NieR: Automata,square_enix,schinese,213762273,True,negative,gameplay,not_mentioned,chinese,Poor map design causes confusion and motion sickness issues.
524220,NieR: Automata,square_enix,english,220699924,True,positive,gameplay,not_mentioned,english,"Fun gameplay and intriguing story, hesitant about completing all endings."
524220,NieR: Automata,square_enix,english,213604508,False,mixed,other,not_mentioned,english,"Game is average, neither particularly good nor bad"
524220,NieR: Automata,square_enix,french,221934173,True,positive,other,not_mentioned,english,"Loves the game, praises character 2B"
524220,NieR: Automata,square_enix,russian,209300681,True,positive,other,not_mentioned,russian,"Masterpiece, perfect in every way."
524220,NieR: Automata,square_enix,english,212429552,True,positive,story,not_mentioned,english,User wishes to replay Nier: Automata with fresh emotional impact.
524220,NieR: Automata,square_enix,english,214506412,True,positive,other,not_mentioned,english,Brief positive affirmation about the game's artistic quality.
524220,NieR: Automata,square_enix,spanish,210818607,True,positive,other,not_mentioned,spanish,Great game experience overall
524220,NieR: Automata,square_enix,japanese,219255086,True,positive,other,not_mentioned,chinese,"Excellent, highly recommended"
524220,NieR: Automata,square_enix,english,221578350,True,positive,graphics,not_mentioned,english,Reviewer praises the game's visual aesthetics and beauty
524220,NieR: Automata,square_enix,english,211064811,True,positive,graphics,not_mentioned,english,Game praised for its beautiful graphics.
524220,NieR: Automata,square_enix,english,221285896,True,positive,story,not_mentioned,english,"Excellent story and characters, highly engaging gameplay"
524220,NieR: Automata,square_enix,spanish,220872070,True,positive,other,not_mentioned,spanish,NieR: Automata is an irreplaceable masterpiece transcending its medium.
524220,NieR: Automata,square_enix,english,220982357,False,negative,port_quality,yes_negative,english,"Poor M&K controls, bad camera, long unskippable prologue before saves."
524220,NieR: Automata,square_enix,russian,213239674,True,mixed,content_volume,not_mentioned,russian,Short game with dynamic gameplay but unresolved plot threads disappoints.
524220,NieR: Automata,square_enix,spanish,217543110,True,positive,gameplay,not_mentioned,spanish,"Great game, not because of the dog"
524220,NieR: Automata,square_enix,english,215128725,True,positive,other,not_mentioned,english,User finds the game quite good
524220,NieR: Automata,square_enix,english,218117073,False,negative,performance,yes_negative,english,Game enjoyable but game-breaking crash bug prevents progress past first ending.
524220,NieR: Automata,square_enix,english,217677692,True,positive,story,not_mentioned,english,Reviewer enjoyed the story
524220,NieR: Automata,square_enix,brazilian,213316549,True,negative,other,not_mentioned,spanish,Single word review provides insufficient context for evaluation.
524220,NieR: Automata,square_enix,english,214607525,True,not_mentioned,other,not_mentioned,english,Quote without context; insufficient review content to analyze.
524220,NieR: Automata,square_enix,schinese,217556997,True,positive,gameplay,not_mentioned,chinese,Fun and enjoyable game
524220,NieR: Automata,square_enix,english,218021885,True,mixed,port_quality,yes_negative,english,"Poor PC port undermined by terrible optimization, but story and characters are extraordinary."
524220,NieR: Automata,square_enix,brazilian,213569211,True,positive,gameplay,not_mentioned,portuguese,"Fantastic experience with engaging combat, compelling characters, and emotional storytelling."
524220,NieR: Automata,square_enix,russian,221939674,True,positive,gameplay,not_mentioned,russian,"Excellent Japanese game, worth the effort for multiple endings."
524220,NieR: Automata,square_enix,english,221852365,True,positive,console_comparison,yes_positive,english,"Excellent game, planning hundreds more PC hours after console versions"
524220,NieR: Automata,square_enix,spanish,216214540,True,positive,story,not_mentioned,spanish,Story and originality shine more than gameplay mechanics.
524220,NieR: Automata,square_enix,english,219186682,True,positive,other,not_mentioned,english,Excellent game with outstanding soundtrack quality
524220,NieR: Automata,square_enix,english,218619653,True,positive,gameplay,not_mentioned,english,"Outstanding game with excellent mechanics and music, all-time favorite"
524220,NieR: Automata,square_enix,schinese,218774241,True,negative,other,not_mentioned,chinese,User asking when Chinese language support will be available.
524220,NieR: Automata,square_enix,french,215423174,True,mixed,other,not_mentioned,french,Game is essentially NieR: Automata with nothing else noteworthy.
524220,NieR: Automata,square_enix,russian,221602350,False,negative,other,not_mentioned,russian,Invalid or spam review content
524220,NieR: Automata,square_enix,english,218669680,True,positive,other,not_mentioned,english,Motivational phrase without specific game critique
553850,Helldivers 2,sie,english,220858405,True,positive,gameplay,not_mentioned,english,Enthusiastic about gameplay premise of spreading democracy across galaxy
553850,Helldivers 2,sie,russian,221279402,True,positive,gameplay,not_mentioned,russian,Highly engaging gameplay with chaotic friendly fire mechanics and enemy variety.
553850,Helldivers 2,sie,schinese,221178971,True,positive,graphics,not_mentioned,chinese,"Addictive gameplay with outstanding graphics, worth playing despite flaws"
553850,Helldivers 2,sie,english,221000927,False,mixed,other,not_mentioned,english,Fun gameplay but criticism toward developer Arrowhead
553850,Helldivers 2,sie,english,221061316,True,positive,content_volume,not_mentioned,english,Loves game but requests more uses for currency and resources.
553850,Helldivers 2,sie,finnish,221955205,True,negative,other,not_mentioned,english,Invalid or empty review submission
553850,Helldivers 2,sie,english,221525647,False,negative,performance,not_mentioned,english,"Game plagued by broken mechanics, connectivity issues, disabled weapons."
553850,Helldivers 2,sie,spanish,221654839,True,mixed,gameplay,yes_negative,spanish,"Polish gameplay with varied missions, but technical issues with terrain interactions."
553850,Helldivers 2,sie,schinese,221546956,True,positive,gameplay,not_mentioned,chinese,Fun to play
553850,Helldivers 2,sie,english,221367457,True,mixed,gameplay,not_mentioned,english,"Good game with issues, best enjoyed with friends multiplayer."
553850,Helldivers 2,sie,english,220912799,True,positive,gameplay,not_mentioned,english,Game offers fun and realistic experience
553850,Helldivers 2,sie,turkish,221641797,True,positive,other,not_mentioned,turkish,User expresses approval with minimal feedback provided.
553850,Helldivers 2,sie,german,221207473,True,positive,gameplay,not_mentioned,german,Still very fun to play
553850,Helldivers 2,sie,schinese,221381797,False,negative,gameplay,not_mentioned,chinese,"Game events predetermined by developers, player agency is false."
553850,Helldivers 2,sie,english,221245879,True,positive,other,not_mentioned,english,Good game with occasional issues that developers address.
553850,Helldivers 2,sie,schinese,221252356,True,mixed,gameplay,not_mentioned,chinese,High playability but questionable game design decisions
553850,Helldivers 2,sie,english,221617898,True,positive,graphics,not_mentioned,english,Excellent co-op experience with great art and graphics.
553850,Helldivers 2,sie,german,221213735,True,negative,other,not_mentioned,other,Invalid or incomplete review text provided.
553850,Helldivers 2,sie,schinese,221735474,True,negative,other,not_mentioned,chinese,"Review flagged as containing inappropriate content, unable to analyze."
553850,Helldivers 2,sie,russian,221795052,True,positive,other,not_mentioned,english,One of the best games ever played.
553850,Helldivers 2,sie,english,221660017,True,positive,other,not_mentioned,english,Enthusiastic endorsement of the game's content or theme.
553850,Helldivers 2,sie,english,220923981,False,mixed,other,not_mentioned,english,Enjoys game but criticizes developer practices.
553850,Helldivers 2,sie,english,220991563,True,positive,other,not_mentioned,russian,This is amazing
553850,Helldivers 2,sie,english,220995829,True,positive,gameplay,not_mentioned,english,"Great game with good balance, avoid mods, community mostly positive"
553850,Helldivers 2,sie,english,221503245,True,positive,other,not_mentioned,english,"Brief positive endorsement, minimal substantive feedback provided."
553850,Helldivers 2,sie,english,221017186,False,negative,other,not_mentioned,english,Strongly dislikes the game without specific details provided.
553850,Helldivers 2,sie,swedish,221787921,True,neutral,other,not_mentioned,english,Single word review lacks substantive content or context.
553850,Helldivers 2,sie,english,220850647,True,positive,other,not_mentioned,english,"Enthusiastic endorsement, likely referencing Starship Troopers meme."
553850,Helldivers 2,sie,english,221683112,True,positive,gameplay,not_mentioned,english,"Praise for addictive, dopamine-inducing gameplay mechanics."
553850,Helldivers 2,sie,english,221350194,True,positive,other,not_mentioned,english,Reviewer expresses approval with minimal detail provided
553850,Helldivers 2,sie,english,220997806,True,negative,other,not_mentioned,english,Negative sentiment toward game characters and content
553850,Helldivers 2,sie,english,221483142,False,negative,gameplay,not_mentioned,english,"Beautiful visuals ruined by poor gameplay, low ammo, sluggish movement."
553850,Helldivers 2,sie,english,221438866,True,not_mentioned,other,not_mentioned,english,Insufficient review content to analyze.
553850,Helldivers 2,sie,english,220855635,False,negative,other,not_mentioned,english,Negative review with minimal content provided.
553850,Helldivers 2,sie,english,221342858,True,positive,other,not_mentioned,other,Minimal feedback with positive sentiment indicator
553850,Helldivers 2,sie,english,221276074,True,positive,other,not_mentioned,english,Highly enthusiastic praise for the game's overall quality.
553850,Helldivers 2,sie,russian,221743942,True,positive,value,not_mentioned,russian,"Bought for 2000, now sings Super-Earth anthem daily"
553850,Helldivers 2,sie,english,221055826,False,mixed,value,not_mentioned,english,Excellent gameplay undermined by problematic monetization model
553850,Helldivers 2,sie,english,220874867,False,negative,performance,yes_negative,chinese,Reduced version of Super Balloon crashes frequently.
553850,Helldivers 2,sie,english,221878013,True,negative,other,not_mentioned,english,Review text appears incomplete or unclear for analysis.
553850,Helldivers 2,sie,russian,221524756,True,positive,gameplay,not_mentioned,russian,"Excellent game for distraction, clear mechanics, engaging."
553850,Helldivers 2,sie,latam,221957048,True,mixed,gameplay,not_mentioned,spanish,Good game but repetitive gameplay becomes boring over time
553850,Helldivers 2,sie,english,220988643,False,negative,other,not_mentioned,english,Strong criticism of developers and issues; advises against playing now.
553850,Helldivers 2,sie,english,221093082,True,positive,gameplay,not_mentioned,english,"Peak gameplay with airstrikes, great graphics, and strong messaging."
553850,Helldivers 2,sie,french,220858342,True,positive,multiplayer,not_mentioned,french,"Good game, strongly recommend playing with friends."
553850,Helldivers 2,sie,english,220898948,True,positive,gameplay,not_mentioned,english,Appreciates credit farming and team gameplay without paid mechanics
553850,Helldivers 2,sie,english,221070290,False,negative,gameplay,not_mentioned,english,"Unbalanced difficulty, frustrating enemy placement for solo players"
553850,Helldivers 2,sie,english,220925493,False,negative,performance,not_mentioned,english,"Buggy, unstable game with predatory monetization and dishonest developers."
553850,Helldivers 2,sie,english,221810012,False,negative,performance,not_mentioned,english,New update causes repeated crashes on game start and rejoin.
678950,Dragon Ball FighterZ,bandai_namco,schinese,188116548,True,positive,gameplay,not_mentioned,chinese,Fun to play.
678950,Dragon Ball FighterZ,bandai_namco,schinese,220563448,True,positive,gameplay,not_mentioned,chinese,Fun and entertaining game.
678950,Dragon Ball FighterZ,bandai_namco,spanish,197059628,False,negative,multiplayer,not_mentioned,spanish,"Great game ruined by lack of crossplay, now dead playerbase"
678950,Dragon Ball FighterZ,bandai_namco,english,200996209,True,positive,other,not_mentioned,english,Positive review praising the game with casual language
678950,Dragon Ball FighterZ,bandai_namco,french,215696178,True,negative,other,not_mentioned,french,Physical discomfort reported after Yami Yugi character addition.
678950,Dragon Ball FighterZ,bandai_namco,english,193806898,True,positive,gameplay,not_mentioned,english,Smooth controls and solid netcode create rewarding gameplay experience
678950,Dragon Ball FighterZ,bandai_namco,english,208455322,True,positive,other,not_mentioned,english,User expresses strong approval with minimal detail provided.
678950,Dragon Ball FighterZ,bandai_namco,english,190505597,True,negative,other,not_mentioned,english,Incomplete review with single word 'peak' provides insufficient analysis.
678950,Dragon Ball FighterZ,bandai_namco,english,207592949,True,negative,multiplayer,not_mentioned,english,"Game lacks cross-platform multiplayer support, limiting player connectivity."
678950,Dragon Ball FighterZ,bandai_namco,schinese,219506924,True,positive,gameplay,not_mentioned,chinese,Highly recommended for Dragon Ball fans; solid fighting game.
678950,Dragon Ball FighterZ,bandai_namco,english,203340263,True,mixed,gameplay,not_mentioned,english,Good game with frustrating corner mechanics that feel unfair
678950,Dragon Ball FighterZ,bandai_namco,english,212592894,True,negative,console_comparison,yes_negative,french,Tamini feels weak; Guilty Gear is better alternative
678950,Dragon Ball FighterZ,bandai_namco,english,185180434,False,negative,gameplay,not_mentioned,english,Unbalanced gameplay makes it impossible for new players to enjoy.
678950,Dragon Ball FighterZ,bandai_namco,english,218129926,True,positive,gameplay,not_mentioned,english,Enthusiastic endorsement of anime fighter game quality
678950,Dragon Ball FighterZ,bandai_namco,spanish,190292595,True,negative,other,not_mentioned,spanish,Vague complaint about game essence or core concept
678950,Dragon Ball FighterZ,bandai_namco,spanish,221758562,True,positive,multiplayer,not_mentioned,spanish,Good game to play with friends
678950,Dragon Ball FighterZ,bandai_namco,spanish,215754865,True,negative,other,not_mentioned,english,Unclear or incomplete review submission
678950,Dragon Ball FighterZ,bandai_namco,brazilian,198509664,True,negative,content_volume,not_mentioned,portuguese,Game deserves more DLC content
678950,Dragon Ball FighterZ,bandai_namco,english,206698995,True,negative,content_volume,not_mentioned,english,Requests Bulma as playable character; implies missing content
678950,Dragon Ball FighterZ,bandai_namco,spanish,189296040,True,negative,other,not_mentioned,spanish,Delete the game - negative dismissal without context
678950,Dragon Ball FighterZ,bandai_namco,spanish,208823419,True,positive,other,not_mentioned,spanish,Perfect game experience.
678950,Dragon Ball FighterZ,bandai_namco,english,215871427,True,positive,gameplay,not_mentioned,english,Game is challenging and difficult.
678950,Dragon Ball FighterZ,bandai_namco,english,206835568,True,negative,other,not_mentioned,english,Unclear single-word review lacks substantive content or evaluation.
678950,Dragon Ball FighterZ,bandai_namco,spanish,217836299,True,positive,other,not_mentioned,spanish,Game is entertaining
678950,Dragon Ball FighterZ,bandai_namco,spanish,213380503,True,positive,gameplay,not_mentioned,spanish,Best fighting game currently; enjoyed despite personal identity
678950,Dragon Ball FighterZ,bandai_namco,english,194054423,True,positive,gameplay,not_mentioned,english,Game is broken but fun; better than Sparking Zero
678950,Dragon Ball FighterZ,bandai_namco,english,218351147,True,negative,other,not_mentioned,english,Unclear review text lacks content for proper analysis.
678950,Dragon Ball FighterZ,bandai_namco,english,186048446,False,negative,other,not_mentioned,english,Not a game review; nonsensical input provided.
678950,Dragon Ball FighterZ,bandai_namco,english,220518628,False,negative,performance,not_mentioned,english,Game does not work
678950,Dragon Ball FighterZ,bandai_namco,english,213011879,True,positive,other,not_mentioned,english,User enjoyed the game but provided minimal detail.
678950,Dragon Ball FighterZ,bandai_namco,schinese,192569379,True,positive,gameplay,not_mentioned,chinese,"Excellent manga-based fighting game, easy to learn, well-crafted characters."
678950,Dragon Ball FighterZ,bandai_namco,english,197673719,True,positive,other,not_mentioned,spanish,Great game
678950,Dragon Ball FighterZ,bandai_namco,brazilian,184459787,True,positive,value,not_mentioned,portuguese,"Fun, beautiful game worth buying on sale"
678950,Dragon Ball FighterZ,bandai_namco,english,188623308,True,positive,multiplayer,not_mentioned,english,"Fun game, wishes for active multiplayer community and playerbase."
678950,Dragon Ball FighterZ,bandai_namco,latam,191506169,True,positive,story,not_mentioned,spanish,Excellent fighting game with new story and villain Android 21.
678950,Dragon Ball FighterZ,bandai_namco,french,199904865,False,negative,gameplay,not_mentioned,french,Frustrating fighting game with massive casual-to-hardcore skill gap
678950,Dragon Ball FighterZ,bandai_namco,turkish,208338668,True,positive,gameplay,not_mentioned,english,"Combat combos entertaining, accessible for beginners with Goku character."
678950,Dragon Ball FighterZ,bandai_namco,spanish,179782756,True,mixed,value,not_mentioned,spanish,Fun DBZ fighter marred by expensive DLC roster practices
678950,Dragon Ball FighterZ,bandai_namco,english,206505933,True,positive,other,not_mentioned,english,Enthusiastic about game's return and restored functionality
678950,Dragon Ball FighterZ,bandai_namco,schinese,191146348,True,positive,other,not_mentioned,chinese,Dragon Ball fans will really enjoy this game
678950,Dragon Ball FighterZ,bandai_namco,italian,217634893,True,positive,other,not_mentioned,english,User praises the game as one of the best Dragon Ball titles.
678950,Dragon Ball FighterZ,bandai_namco,english,185629487,False,negative,other,not_mentioned,english,Angry criticism of a recent patch decision
678950,Dragon Ball FighterZ,bandai_namco,english,196150636,False,negative,performance,yes_negative,english,"Game won't launch, no support after purchase."
678950,Dragon Ball FighterZ,bandai_namco,russian,192169841,True,positive,other,not_mentioned,russian,"Decent game, acceptable quality"
678950,Dragon Ball FighterZ,bandai_namco,english,203812798,True,positive,gameplay,not_mentioned,english,"Best fighting game, love it"
678950,Dragon Ball FighterZ,bandai_namco,english,200702938,True,positive,gameplay,not_mentioned,english,"Fun, well-animated fighting game. Highly recommended despite no updates."
678950,Dragon Ball FighterZ,bandai_namco,spanish,213289358,True,positive,gameplay,not_mentioned,spanish,Extremely satisfying and rewarding gameplay experience
678950,Dragon Ball FighterZ,bandai_namco,english,219381913,True,negative,other,not_mentioned,english,Game has inappropriate character replacement mod or glitch.
678950,Dragon Ball FighterZ,bandai_namco,latam,193860177,True,positive,other,not_mentioned,spanish,Game is good.
740130,Tales of Arise,bandai_namco,english,203344835,True,positive,other,not_mentioned,english,Weeb game that is good
740130,Tales of Arise,bandai_namco,german,171859997,False,negative,gameplay,not_mentioned,german,"Good game but AI is too dumb, self-damage mechanic frustrating."
